,SH,SPY,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,longSMA,long_exposure,long_value,longs_count,max_drawdown,max_leverage,medSMA,net_leverage,orders,period_close,period_label,period_open,pnl,pnlMetrics,pnlRtn,portMetrics,portfolio_value,posMetrics,positions,returns,sharpe,shortSMA,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2010-04-22 20:00:00+00:00,95.64,121.02,0.1726096776138423,0.03040194184999878,0.09563270110679069,0.3784703961026361,0.24227031785358485,-0.20913127273236393,0.0,180412.95418500004,-77372.76,-77372.76,0.0,0.7508988178058329,98.99233452343674,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,106.5851265737631,-0.7508988178058329,[],2010-04-22 20:00:00+00:00,2010-04,2010-04-22 13:31:00+00:00,194.1600000000035,3040.194185000044,0.03040194184999878,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",103040.19418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 95.64, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.0018878705585354538,0.2196899278394819,116.29010820427266,-77372.76,-77372.76,1,0.307625686205378,180412.95418500004,-77566.92,-77566.92,328,[],0.0
2010-04-23 20:00:00+00:00,94.98,121.81,0.17240259627345156,0.035741341849998554,0.10023373229733977,0.3874664378442698,0.24194741514688478,-0.20869301389082037,0.0,180412.95418500004,-76838.82,-76838.82,0.0,0.741872675109729,99.12206535128934,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,106.73486495248436,-0.741872675109729,[],2010-04-23 20:00:00+00:00,2010-04,2010-04-23 13:31:00+00:00,533.9399999999878,3574.1341850000317,0.035741341849998554,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",103574.13418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 94.98, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.005181861352486772,0.24230744552627465,116.51089804968946,-76838.82,-76838.82,1,0.3394055157692426,180412.95418500004,-77372.76,-77372.76,329,[],0.0
2010-04-26 20:00:00+00:00,95.32000000000001,121.35000000000001,0.1721580430595111,0.03299074184999862,0.09723333268006772,0.3822348935699045,0.2416171033854195,-0.20844776222031983,0.0,180412.95418500004,-77113.88,-77113.88,0.0,0.7465108531553291,99.2516543271741,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,106.8783567753981,-0.7465108531553291,[],2010-04-26 20:00:00+00:00,2010-04,2010-04-26 13:31:00+00:00,-275.0599999999977,3299.074185000034,0.03299074184999862,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",103299.07418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 95.32000000000001, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.0026556823493083526,0.23013660703152503,116.70445713399465,-77113.88,-77113.88,1,0.32233165616556314,180412.95418500004,-76838.82,-76838.82,330,[],0.0
2010-04-27 20:00:00+00:00,97.58,118.48,0.17260167246529606,0.014707341849998778,0.07780761719569187,0.34954466188722955,0.24221513260028518,-0.20105667995469204,0.0,180412.95418500004,-78942.22,-78942.22,0.0,0.7779801795468794,99.36499718133423,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,106.9912958220725,-0.7779801795468794,[],2010-04-27 20:00:00+00:00,2010-04,2010-04-27 13:31:00+00:00,-1828.3399999999965,1470.7341850000375,0.014707341849998778,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",101470.73418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 97.58, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.017699480991722916,0.15078090774195063,116.77547471118764,-78942.22,-78942.22,1,0.21039090822912368,180412.95418500004,-77113.88,-77113.88,331,[],0.0
2010-04-28 20:00:00+00:00,96.92,119.38,0.17239934219489303,0.020046741849998773,0.08258058338124365,0.3597863094084739,0.2419166351627615,-0.20050484948435135,0.0,180412.95418500004,-78408.28,-78408.28,0.0,0.7686734027285396,99.48980436371234,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.10722963231223,-0.7686734027285396,[],2010-04-28 20:00:00+00:00,2010-04,2010-04-28 13:31:00+00:00,533.9400000000023,2004.6741850000399,0.020046741849998773,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",102004.67418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 96.92, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.0052620098227191825,0.17367063849699504,116.87965067926514,-78408.28,-78408.28,1,0.24241119115175874,180412.95418500004,-78942.22,-78942.22,332,[],0.0
2010-04-29 20:00:00+00:00,95.66,120.86,0.17235369167748388,0.030240141849998903,0.09129156303205803,0.3766435076258736,0.24175391993778253,-0.19871830341158653,0.0,180412.95418500004,-77388.94,-77388.94,0.0,0.7511737978005092,99.62253024324046,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.23817734133537,-0.7511737978005092,[],2010-04-29 20:00:00+00:00,2010-04,2010-04-29 13:31:00+00:00,1019.3399999999965,3024.0141850000364,0.030240141849998903,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",103024.01418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 95.66, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.009993071475835391,0.21707174246096173,117.03885927501746,-77388.94,-77388.94,1,0.30336649759346707,180412.95418500004,-78408.28,-78408.28,333,[],0.0
2010-04-30 20:00:00+00:00,97.28,118.81,0.17245739117937484,0.017134341849998957,0.07789201304247267,0.3532953192902799,0.24189850169986923,-0.1948918663956493,0.0,180412.95418500004,-78699.52,-78699.52,0.0,0.7737377135144066,99.73336293976413,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.34446048348067,-0.7737377135144066,[],2010-04-30 20:00:00+00:00,2010-04,2010-04-30 13:31:00+00:00,-1310.5800000000017,1713.4341850000346,0.017134341849998957,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",101713.43418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 97.28, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.012721111775421456,0.16063757019404112,117.10969875503841,-78699.52,-78699.52,1,0.22406930225576052,180412.95418500004,-77388.94,-77388.94,334,[],0.0
2010-05-03 20:00:00+00:00,95.94,120.35000000000001,0.17244187517086532,0.027974941849999047,0.08705038478989614,0.37084452071857466,0.2417582216151238,-0.19291217429026503,0.0,180412.95418500004,-77615.45999999999,-77615.45999999999,0.0,0.7550326067318229,99.85322538887155,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.46393241443928,-0.7550326067318229,[],2010-05-03 20:00:00+00:00,2010-05,2010-05-03 13:31:00+00:00,1084.0600000000122,2797.494185000047,0.027974941849999047,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",102797.49418500005,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 95.94, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.01065798248467642,0.2066655116970436,117.23930524016767,-77615.45999999999,-77615.45999999999,1,0.28867776745491436,180412.95418500004,-78699.52,-78699.52,335,[],0.0
2010-05-04 20:00:00+00:00,98.24000000000001,117.52,0.17290753303063497,0.009367941849999006,0.0680223678942978,0.3385971710908722,0.24233396064791163,-0.18569670779650393,0.0,180412.95418500004,-79476.16,-79476.16,0.0,0.7873854191795875,99.94946975675964,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.55244323114051,-0.7873854191795875,[],2010-05-04 20:00:00+00:00,2010-05,2010-05-04 13:31:00+00:00,-1860.7000000000116,936.7941850000352,0.009367941849999006,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100936.79418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 98.24000000000001, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.018100635766970963,0.12698259187311656,117.25052661635347,-79476.16,-79476.16,1,0.17669507270896992,180412.95418500004,-77615.45999999999,-77615.45999999999,336,[],0.0
2010-05-05 20:00:00+00:00,98.84,116.82000000000001,0.17270194296274838,0.004513941849999092,0.06326449221048075,0.3306252941013632,0.24204748086696287,-0.18514888375958974,0.0,180412.95418500004,-79961.56,-79961.56,0.0,0.7960224011698217,100.06283862616145,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.63686926048233,-0.7960224011698217,[],2010-05-05 20:00:00+00:00,2010-05,2010-05-05 13:31:00+00:00,-485.3999999999942,451.39418500004103,0.004513941849999092,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100451.39418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 98.84, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.004808950035705917,0.10593444521632904,117.23330121639435,-79961.56,-79961.56,1,0.1473676931046062,180412.95418500004,-79476.16,-79476.16,337,[],0.0
2010-05-06 20:00:00+00:00,102.12,112.94,0.1739556719380828,-0.02202125815000089,0.03573191882386505,0.28643396905361507,0.24348282745227295,-0.1710450209597916,0.0,180412.95418500004,-82615.08,-82615.08,0.0,0.8447533311789641,100.1519068796326,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.68015993475878,-0.8447533311789641,[],2010-05-06 20:00:00+00:00,2010-05,2010-05-06 13:31:00+00:00,-2653.520000000004,-2202.125814999963,-0.02202125815000089,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",97797.87418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 102.12, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.026415959893130503,-0.008357199658104107,117.06156426541993,-82615.08,-82615.08,1,-0.0115340160785006,180412.95418500004,-79961.56,-79961.56,338,[],0.0
2010-05-07 20:00:00+00:00,103.82000000000001,111.26,0.17412045687314967,-0.035774258150000904,0.022601037218328277,0.26729316024026195,0.24350091737651394,-0.16773941519777008,0.0,180412.95418500004,-83990.38,-83990.38,0.0,0.8710655228811134,100.24250656644749,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.70625594042728,-0.8710655228811134,[],2010-05-07 20:00:00+00:00,2010-05,2010-05-07 13:31:00+00:00,-1375.300000000003,-3577.425814999966,-0.035774258150000904,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",96422.57418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 103.82000000000001, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.014062677859422612,-0.06836167380666226,116.82949622570189,-83990.38,-83990.38,1,-0.09414107957027402,180412.95418500004,-82615.08,-82615.08,339,[],0.0
2010-05-10 20:00:00+00:00,99.04,116.16,0.1772665272899437,0.002895941849998973,0.05176725788130408,0.3231101392310445,0.2459731639712672,-0.1426368161931697,0.0,180412.95418500004,-80123.36,-80123.36,0.0,0.7989199742118785,100.37297271113898,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.78638250152534,-0.7989199742118785,[],2010-05-10 20:00:00+00:00,2010-05,2010-05-10 13:31:00+00:00,3867.020000000004,289.5941850000381,0.002895941849998973,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100289.59418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 99.04, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.04010492390071008,0.10073345294513086,116.80271176964912,-80123.36,-80123.36,1,0.14143495472809453,180412.95418500004,-83990.38,-83990.38,340,[],0.0
2010-05-11 20:00:00+00:00,99.36,115.83,0.17702033238116385,0.00030714184999891536,0.04937434056276444,0.3193594818279941,0.24563264602224186,-0.1424891465925543,0.0,180412.95418500004,-80382.24,-80382.24,0.0,0.8035755883071922,100.49652594216519,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.86871874828299,-0.8035755883071922,[],2010-05-11 20:00:00+00:00,2010-05,2010-05-11 13:31:00+00:00,-258.88000000000466,30.714185000033467,0.00030714184999891536,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100030.71418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 99.36, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.0025813246339640994,0.08980153351843095,116.76380054218285,-80382.24,-80382.24,1,0.1260763613290872,180412.95418500004,-80123.36,-80123.36,341,[],0.0
2010-05-12 20:00:00+00:00,97.98,117.45,0.1770170940873145,0.011471341849998984,0.05841631966122117,0.3378082874304522,0.24552792490318673,-0.1404222225733926,0.0,180412.95418500004,-79265.82,-79265.82,0.0,0.7836684710712744,100.63219359014516,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,107.96549007209981,-0.7836684710712744,[],2010-05-12 20:00:00+00:00,2010-05,2010-05-12 13:31:00+00:00,1116.4199999999983,1147.1341850000317,0.011471341849998984,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",101147.13418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 97.98, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.011160772059822133,0.1359978404669258,116.79124515953346,-79265.82,-79265.82,1,0.19120966653673124,180412.95418500004,-80382.24,-80382.24,342,[],0.0
2010-05-13 20:00:00+00:00,99.16,115.99000000000001,0.1769468924310982,0.0019251418499990347,0.049591033635123696,0.3211725302405388,0.24543782212367785,-0.13855575924601252,0.0,180412.95418500004,-80220.44,-80220.44,0.0,0.8006630101314487,100.75585827330625,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,108.04784993137517,-0.8006630101314487,[],2010-05-13 20:00:00+00:00,2010-05,2010-05-13 13:31:00+00:00,-954.6199999999953,192.51418500003638,0.0019251418499990347,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100192.51418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 99.16, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.009437934230088763,0.09646828701064093,116.759192546184,-80220.44,-80220.44,1,0.1354961311797638,180412.95418500004,-79265.82,-79265.82,343,[],0.0
2010-05-14 20:00:00+00:00,100.98,113.89,0.17714000936208824,-0.01279865815000103,0.035956388853941146,0.29725689927201127,0.24562059767593053,-0.13453429085261803,0.0,180412.95418500004,-81692.82,-81692.82,0.0,0.8275193371081618,100.87307564463939,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,108.1089243907172,-0.8275193371081618,[],2010-05-14 20:00:00+00:00,2010-05,2010-05-14 13:31:00+00:00,-1472.3800000000047,-1279.8658149999683,-0.01279865815000103,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",98720.13418500003,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 100.98, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",-0.014695509060500656,0.03531007729142019,116.64442236578965,-81692.82,-81692.82,1,0.04947511535898285,180412.95418500004,-80220.44,-80220.44,344,[],0.0
2010-05-17 20:00:00+00:00,100.84,113.95,0.17688495243414437,-0.01166605815000099,0.036742571844156725,0.2979350624186883,0.2452635170493373,-0.13453890254241685,0.0,180412.95418500004,-81579.56,-81579.56,0.0,0.8254250567100461,101.00614164317786,0.0,0.0,0,-0.28378385625171315,1.0840375846455648,108.17751345606983,-0.8254250567100461,[],2010-05-17 20:00:00+00:00,2010-05,2010-05-17 13:31:00+00:00,113.26000000000931,-1166.605814999959,-0.01166605815000099,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",98833.39418500004,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 100.84, 'sid': Equity(4 [SH2]), 'cost_basis': 111.40327, 'amount': -809}]",0.001147283691772083,0.03999612914527473,116.53664314422558,-81579.56,-81579.56,1,0.056041617475349886,180412.95418500004,-81692.82,-81692.82,345,[],0.0
